sample_index,value
169644,-11336
169645,-16032
169646,-11572
169647,-11326
169648,-16018
169649,-11582
169650,-11304
169651,-16002
169652,-11586
169653,-11308
169654,-16006
169655,-11588
169656,-11318
169657,-16020
169658,-11566
169659,-11332
169660,-16022
169661,-11566
169662,-11330
169663,-16020
169664,-11588
169665,-11334
169666,-16046
169667,-11604
169668,-11342
169669,-16088
169670,-11610
169671,-11354
169672,-16120
169673,-11626
169674,-11390
169675,-16158
169676,-11630
169677,-11396
169678,-16160
169679,-11630
169680,-11416
169681,-16118
169682,-11622
169683,-11418
169684,-16120
169685,-11590
169686,-11428
169687,-16144
169688,-11566
169689,-11450
169690,-16120
169691,-11550
169692,-11456
169693,-16098
169694,-11584
169695,-11490
169696,-16080
169697,-11640
169698,-11508
169699,-16100
169700,-11710
169701,-11538
169702,-16140
169703,-11778
169704,-11572
169705,-16172
169706,-11834
169707,-11608
169708,-16210
169709,-11892
169710,-11642
169711,-16266
169712,-11928
169713,-11664
169714,-16348
169715,-11976
169716,-11714
169717,-16398
169718,-11992
169719,-11732
169720,-16454
169721,-11982
169722,-11736
169723,-16502
169724,-11970
169725,-11732
169726,-16504
169727,-11954
169728,-11558
169729,-16314
169730,-11882
169731,-11524
169732,-16276
169733,-11856
169734,-11514
169735,-16254
169736,-11844
169737,-11486
169738,-16240
169739,-11812
169740,-11452
169741,-16210
169742,-11772
169743,-11442
169744,-16170
169745,-11704
169746,-11416
169747,-16154
169748,-11652
169749,-11392
169750,-16104
169751,-11636
169752,-11384
169753,-16084
169754,-11634
169755,-11362
169756,-16112
169757,-11640
169758,-11364
169759,-16146
169760,-11664
169761,-11388
169762,-16208
169763,-11698
169764,-11404
169765,-16244
169766,-11738
169767,-11438
169768,-16246
169769,-11780
169770,-11476
169771,-16274
169772,-11792
169773,-11506
169774,-16316
169775,-11810
169776,-11540
169777,-16344
169778,-11838
169779,-11550
169780,-16348
169781,-11840
169782,-11542
169783,-16334
169784,-11814
169785,-11534
169786,-16318
169787,-11766
169788,-11544
169789,-16292
169790,-11710
169791,-11544
169792,-16282
169793,-11660
169794,-11504
169795,-16258
169796,-11638
169797,-11486
169798,-16226
169799,-11630
169800,-11462
169801,-16178
169802,-11620
169803,-11426
169804,-16122
169805,-11608
169806,-11394
169807,-16092
169808,-11592
169809,-11364
169810,-16058
169811,-11592
169812,-11344
169813,-16048
169814,-11610
169815,-11332
169816,-16056
169817,-11640
169818,-11326
169819,-16056
169820,-11654
169821,-11306
169822,-16072
169823,-11658
169824,-11320
169825,-16106
169826,-11646
169827,-11334
169828,-16148
169829,-11630
169830,-11332
169831,-16164
169832,-11618
169833,-11342
169834,-16170
169835,-11622
169836,-11364
169837,-16182
169838,-11636
169839,-11396
169840,-16196
169841,-11660
169842,-11412
169843,-16210
169844,-11684
169845,-11446
169846,-16228
169847,-11708
169848,-11474
169849,-16288
169850,-11740
169851,-11498
169852,-16336
169853,-11758
169854,-11522
169855,-16384
169856,-11780
169857,-11510
169858,-16434
169859,-11818
169860,-11510
169861,-16470
169862,-11840
169863,-11516
169864,-16466
169865,-11852
169866,-11544
169867,-16416
169868,-11872
169869,-11570
169870,-16380
169871,-11896
169872,-11600
169873,-16336
169874,-11946
169875,-11628
169876,-16314
169877,-11980
169878,-11652
169879,-16318
169880,-11984
169881,-11674
169882,-16338
169883,-11958
169884,-11670
169885,-16354
169886,-11922
169887,-11662
169888,-16372
169889,-11932
169890,-11650
169891,-16422
169892,-11928
169893,-11656
169894,-16448
169895,-11924
169896,-11660
169897,-16420
169898,-11948
169899,-11660
169900,-16408
169901,-11960
169902,-11658
169903,-16418
169904,-11966
169905,-11640
169906,-16420
169907,-11976
169908,-11638
169909,-16428
169910,-11990
169911,-11646
169912,-16392
169913,-11984
169914,-11638
169915,-16326
169916,-11986
169917,-11638
169918,-16284
169919,-11960
169920,-11630
169921,-16270
169922,-11926
169923,-11600
169924,-16262
169925,-11896
169926,-11562
169927,-16246
169928,-11832
169929,-11522
169930,-16232
169931,-11744
169932,-11462
169933,-16236
169934,-11662
169935,-11414
169936,-16250
169937,-11646
169938,-11382
169939,-16252
169940,-11658
169941,-11386
169942,-16246
169943,-11676
169944,-11424
169945,-16224
169946,-11662
169947,-11466
169948,-16206
169949,-11672
169950,-11518
169951,-16242
169952,-11728
169953,-11564
169954,-16284
169955,-11772
169956,-11600
169957,-16280
169958,-11840
169959,-11610
169960,-16256
169961,-11876
169962,-11614
169963,-16270
169964,-11896
169965,-11604
169966,-16286
169967,-11926
169968,-11592
169969,-16306
169970,-11936
169971,-11586
169972,-16330
169973,-11938
169974,-11546
169975,-16346
169976,-11942
169977,-11538
169978,-16404
169979,-11944
169980,-11552
169981,-16466
169982,-11930
169983,-11570
169984,-16504
169985,-11898
169986,-11592
169987,-16528
169988,-11884
169989,-11622
169990,-16538
169991,-11894
169992,-11680
169993,-16524
169994,-11900
169995,-11738
169996,-16514
169997,-11948
169998,-11784
169999,-16484
170000,-11986
170001,-11778
170002,-16458
170003,-11988
170004,-11764
170005,-16440
170006,-12028
170007,-11748
170008,-16394
170009,-12068
170010,-11748
170011,-16352
170012,-12090
170013,-11746
170014,-16332
170015,-12102
170016,-11726
170017,-16346
170018,-12062
170019,-11704
170020,-16370
170021,-11998
170022,-11690
170023,-16400
170024,-11944
170025,-11682
170026,-16398
170027,-11908
170028,-11670
170029,-16394
170030,-11858
170031,-11636
170032,-16372
170033,-11804
170034,-11596
170035,-16348
170036,-11782
170037,-11556
170038,-16388
170039,-11788
170040,-11520
170041,-16388
170042,-11802
170043,-11516
170044,-16410
170045,-11820
170046,-11534
170047,-16426
170048,-11836
170049,-11558
170050,-16388
170051,-11846
170052,-11584
170053,-16352
170054,-11880
170055,-11592
170056,-16316
170057,-11914
170058,-11592
170059,-16300
170060,-11920
170061,-11592
170062,-16312
170063,-11930
170064,-11598
170065,-16328
170066,-11944
170067,-11596
170068,-16312
170069,-11944
170070,-11594
170071,-16310
170072,-11954
170073,-11600
170074,-16326
170075,-11956
170076,-11602
170077,-16354
170078,-11916
170079,-11616
170080,-16384
170081,-11904
170082,-11634
170083,-16410
170084,-11924
170085,-11632
170086,-16438
170087,-11912
170088,-11632
170089,-16440
170090,-11894
170091,-11656
170092,-16426
170093,-11886
170094,-11672
170095,-16414
170096,-11868
170097,-11678
170098,-16404
170099,-11854
170100,-11682
170101,-16366
170102,-11862
170103,-11678
170104,-16346
170105,-11866
170106,-11652
170107,-16344
170108,-11834
170109,-11650
170110,-16352
170111,-11822
170112,-11666
170113,-16392
170114,-11856
170115,-11680
170116,-16430
170117,-11902
170118,-11712
170119,-16478
170120,-11950
170121,-11750
170122,-16494
170123,-12010
170124,-11788
170125,-16494
170126,-12074
170127,-11820
170128,-16498
170129,-12146
170130,-11818
170131,-16490
170132,-12186
170133,-11830
170134,-16486
170135,-12166
170136,-11836
170137,-16472
170138,-12150
170139,-11822
170140,-16462
170141,-12132
170142,-11806
170143,-16430
170144,-12082
170145,-11784
170146,-16378
170147,-12022
170148,-11750
170149,-16352
170150,-11942
170151,-11706
170152,-16364
170153,-11884
170154,-11686
170155,-16412
170156,-11854
170157,-11660
170158,-16446
170159,-11836
170160,-11634
170161,-16420
170162,-11860
170163,-11624
170164,-16348
170165,-11920
170166,-11630
170167,-16308
170168,-11964
170169,-11658
170170,-16346
170171,-11994
170172,-11700
170173,-16404
170174,-12028
170175,-11724
170176,-16444
170177,-12070
170178,-11728
170179,-16474
170180,-12118
170181,-11752
170182,-16468
170183,-12152
170184,-11776
170185,-16464
170186,-12168
170187,-11792
170188,-16538
170189,-12176
170190,-11816
170191,-16622
170192,-12194
170193,-11852
170194,-16678
170195,-12210
170196,-11868
170197,-16702
170198,-12226
170199,-11898
170200,-16682
170201,-12260
170202,-11934
170203,-16652
170204,-12272
170205,-11952
170206,-16624
170207,-12270
170208,-11962
170209,-16598
170210,-12264
170211,-11958
170212,-16568
170213,-12258
170214,-11940
170215,-16584
170216,-12252
170217,-11906
170218,-16622
170219,-12230
170220,-11874
170221,-16628
170222,-12184
170223,-11812
170224,-16650
170225,-12148
170226,-11748
170227,-16636
170228,-12126
170229,-11722
170230,-16598
170231,-12102
170232,-11722
170233,-16550
170234,-12076
170235,-11694
170236,-16502
170237,-12052
170238,-11638
170239,-16466
170240,-12030
170241,-11636
170242,-16408
170243,-11988
170244,-11656
170245,-16384
170246,-11958
170247,-11686
170248,-16350
170249,-11948
170250,-11692
170251,-16336
170252,-11936
170253,-11678
170254,-16374
170255,-11924
170256,-11662
170257,-16418
170258,-11916
170259,-11600
170260,-16436
170261,-11920
170262,-11554
170263,-16406
170264,-11904
170265,-11526
170266,-16368
170267,-11886
170268,-11512
170269,-16336
170270,-11872
170271,-11530
170272,-16308
170273,-11854
170274,-11558
170275,-16266
170276,-11836
170277,-11616
170278,-16238
170279,-11800
170280,-11660
170281,-16216
170282,-11782
170283,-11664
170284,-16204
170285,-11778
170286,-11668
170287,-16220
170288,-11794
170289,-11660
170290,-16226
170291,-11816
170292,-11630
170293,-16234
170294,-11816
170295,-11586
170296,-16240
170297,-11812
170298,-11520
170299,-16268
170300,-11784
170301,-11466
170302,-16298
170303,-11746
170304,-11454
170305,-16296
170306,-11740
170307,-11446
170308,-16296
170309,-11742
170310,-11420
170311,-16306
170312,-11716
170313,-11416
170314,-16346
170315,-11700
170316,-11434
170317,-16360
170318,-11724
170319,-11442
170320,-16398
170321,-11750
170322,-11444
170323,-16404
170324,-11774
170325,-11476
170326,-16394
170327,-11792
170328,-11516
170329,-16418
170330,-11818
170331,-11564
170332,-16408
170333,-11834
170334,-11606
170335,-16422
170336,-11836
170337,-11630
170338,-16406
170339,-11828
170340,-11674
170341,-16398
170342,-11808
170343,-11712
170344,-16408
170345,-11796
170346,-11726
170347,-16414
170348,-11796
170349,-11726
170350,-16418
170351,-11794
170352,-11708
170353,-16410
170354,-11792
170355,-11674
170356,-16398
170357,-11826
170358,-11634
170359,-16334
170360,-11852
170361,-11596
170362,-16312
170363,-11854
170364,-11576
170365,-16334
170366,-11846
170367,-11584
170368,-16352
170369,-11844
170370,-11586
170371,-16356
170372,-11870
170373,-11568
170374,-16306
170375,-11878
170376,-11550
170377,-16278
170378,-11870
170379,-11534
170380,-16274
170381,-11862
170382,-11504
170383,-16268
170384,-11856
170385,-11474
170386,-16256
170387,-11852
170388,-11422
170389,-16264
170390,-11822
170391,-11388
170392,-16268
170393,-11750
170394,-11404
170395,-16260
170396,-11684
170397,-11410
170398,-16246
170399,-11650
170400,-11442
170401,-16192
170402,-11626
170403,-11486
170404,-16158
170405,-11658
170406,-11536
170407,-16122
170408,-11686
170409,-11576
170410,-16100
170411,-11704
170412,-11596
170413,-16112
170414,-11750
170415,-11594
170416,-16140
170417,-11784
170418,-11594
170419,-16190
170420,-11826
170421,-11594
170422,-16254
170423,-11848
170424,-11580
170425,-16308
170426,-11862
170427,-11592
170428,-16328
170429,-11870
170430,-11606
170431,-16354
170432,-11882
170433,-11632
170434,-16368
170435,-11902
170436,-11654
170437,-16380
170438,-11870
170439,-11652
170440,-16356
170441,-11848
170442,-11658
170443,-16330
170444,-11844
170445,-11648
170446,-16320
170447,-11822
170448,-11616
170449,-16326
170450,-11798
170451,-11592
170452,-16324
170453,-11780
170454,-11592
170455,-16296
170456,-11786
170457,-11596
170458,-16294
170459,-11834
170460,-11592
170461,-16284
170462,-11836
170463,-11606
170464,-16276
170465,-11808
170466,-11636
170467,-16272
170468,-11822
170469,-11672
170470,-16272
170471,-11870
170472,-11710
170473,-16302
170474,-11928
170475,-11742
170476,-16340
170477,-11962
170478,-11742
170479,-16372
170480,-11992
170481,-11720
170482,-16406
170483,-12000
170484,-11686
170485,-16424
170486,-12022
170487,-11662
170488,-16400
170489,-12032
170490,-11642
170491,-16374
170492,-11984
170493,-11600
170494,-16382
170495,-11938
170496,-11456
170497,-16328
170498,-11732
170499,-11464
170500,-16340
170501,-11748
170502,-11486
170503,-16346
170504,-11784
170505,-11522
170506,-16328
170507,-11824
170508,-11554
170509,-16326
170510,-11876
170511,-11556
170512,-16312
170513,-11912
170514,-11572
170515,-16334
170516,-11930
170517,-11588
170518,-16338
170519,-11952
170520,-11582
170521,-16330
170522,-11958
170523,-11576
170524,-16318
170525,-11950
170526,-11554
170527,-16332
170528,-11940
170529,-11518
170530,-16362
170531,-11898
170532,-11468
170533,-16348
170534,-11858
170535,-11442
170536,-16342
170537,-11824
170538,-11456
170539,-16320
170540,-11790
170541,-11436
170542,-16294
170543,-11766
170544,-11416
170545,-16268
170546,-11736
170547,-11410
170548,-16284
170549,-11732
170550,-11416
170551,-16310
170552,-11750
170553,-11452
170554,-16292
170555,-11768
170556,-11466
170557,-16302
170558,-11748
170559,-11484
170560,-16270
170561,-11728
170562,-11512
170563,-16242
170564,-11742
170565,-11530
170566,-16242
170567,-11768
170568,-11534
170569,-16222
170570,-11758
170571,-11534
170572,-16214
170573,-11734
170574,-11524
170575,-16202
170576,-11722
170577,-11470
170578,-16250
170579,-11746
170580,-11448
170581,-16268
170582,-11754
170583,-11420
170584,-16250
170585,-11736
170586,-11406
170587,-16234
170588,-11726
170589,-11424
170590,-16224
170591,-11716
170592,-11436
170593,-16252
170594,-11696
170595,-11442
170596,-16266
170597,-11680
170598,-11440
170599,-16246
170600,-11712
170601,-11468
170602,-16224
170603,-11748
170604,-11478
170605,-16208
170606,-11748
170607,-11508
170608,-16168
170609,-11738
170610,-11520
170611,-16134
170612,-11726
170613,-11490
170614,-16138
170615,-11714
170616,-11468
170617,-16116
170618,-11718
170619,-11442
170620,-16090
170621,-11712
170622,-11444
170623,-16102
170624,-11686
170625,-11442
170626,-16116
170627,-11662
170628,-11440
170629,-16134
170630,-11668
170631,-11444
170632,-16164
170633,-11704
170634,-11452
170635,-16182
170636,-11740
170637,-11464
170638,-16194
170639,-11780
170640,-11476
170641,-16224
170642,-11838
170643,-11502
170644,-16268
170645,-11898
170646,-11526
170647,-16308
170648,-11930
170649,-11534
170650,-16336
170651,-11938
170652,-11508
170653,-16354
170654,-11924
170655,-11502
170656,-16378
170657,-11928
170658,-11508
170659,-16392
170660,-11924
170661,-11522
170662,-16396
170663,-11910
170664,-11574
170665,-16388
170666,-11894
170667,-11618
170668,-16342
170669,-11896
170670,-11658
170671,-16330
170672,-11948
170673,-11674
170674,-16396
170675,-12014
170676,-11726
170677,-16448
170678,-12054
170679,-11796
170680,-16448
170681,-12066
170682,-11826
170683,-16430
170684,-12070
170685,-11836
170686,-16408
170687,-12064
170688,-11798
170689,-16412
170690,-12032
170691,-11780
170692,-16424
170693,-11986
170694,-11778
170695,-16444
170696,-11956
170697,-11760
170698,-16470
170699,-11928
170700,-11724
170701,-16500
170702,-11920
170703,-11710
170704,-16496
170705,-11936
170706,-11720
170707,-16458
170708,-11982
170709,-11736
170710,-16456
170711,-12054
170712,-11772
170713,-16478
170714,-12118
170715,-11802
170716,-16508
170717,-12170
170718,-11838
170719,-16538
170720,-12190
170721,-11882
170722,-16556
170723,-12200
170724,-11924
170725,-16564
170726,-12226
170727,-11954
170728,-16610
170729,-12234
170730,-11942
170731,-16628
170732,-12202
170733,-11924
170734,-16592
170735,-12210
170736,-11890
170737,-16574
170738,-12224
170739,-11840
170740,-16560
170741,-12214
170742,-11806
170743,-16532
170744,-12214
170745,-11800
170746,-16492
170747,-12202
170748,-11774
170749,-16476
170750,-12162
170751,-11722
170752,-16480
170753,-12088
170754,-11684
170755,-16476
170756,-12040
170757,-11682
170758,-16492
170759,-12002
170760,-11722
170761,-16536
170762,-11978
170763,-11744
170764,-16576
170765,-12018
170766,-11724
170767,-16572
170768,-12054
170769,-11734
170770,-16574
170771,-12080
170772,-11798
170773,-16586
170774,-12076
170775,-11838
170776,-16588
170777,-12048
170778,-11834
170779,-16606
170780,-12046
170781,-11810
170782,-16602
170783,-12032
170784,-11776
170785,-16616
170786,-12012
170787,-11758
170788,-16636
170789,-11998
170790,-11742
170791,-16638
170792,-12002
170793,-11714
170794,-16606
170795,-12032
170796,-11690
170797,-16582
170798,-12070
170799,-11702
170800,-16558
170801,-12072
170802,-11716
170803,-16504
170804,-12086
170805,-11692
170806,-16494
170807,-12106
170808,-11674
170809,-16460
170810,-12106
170811,-11654
170812,-16432
170813,-12118
170814,-11642
170815,-16468
170816,-12074
170817,-11640
170818,-16484
170819,-12010
170820,-11638
170821,-16438
170822,-11946
170823,-11638
170824,-16400
170825,-11930
170826,-11632
170827,-16380
170828,-11928
170829,-11656
170830,-16326
170831,-11928
170832,-11690
170833,-16276
170834,-11938
170835,-11706
170836,-16272
170837,-11920
170838,-11720
170839,-16310
170840,-11972
170841,-11726
170842,-16348
170843,-12008
170844,-11706
170845,-16348
170846,-12014
170847,-11676
170848,-16322
170849,-12014
170850,-11672
170851,-16336
170852,-12002
170853,-11692
170854,-16382
170855,-11994
170856,-11676
170857,-16382
170858,-11956
170859,-11630
